"","X..","lvl1Hint","studentID","currPrb","state","elTime","levelsPresented","lvl1HintFollowed","stateChangedB4FollowHint","lvl1_timeCost","diffRulesApplied","diffNodesHighlighted","nodesDerived","numRestart","numDiffNodeInResult"
"305",NA,"Try to derive K","dalacey","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given]/((J+L)+K)","110.554",1,TRUE,3,133.821,4,3,3,0,3
"306",NA,"Try to derive -(-K+-Z)","dalacey","3.-1.2.0","(C*-F)[1;0;Given],(-C>F)[2;0;Given],(-F>-(-K+-Z))[3;0;Given],(D>(-K+-Z))[4;0;Given]/(-C+-D)","15.258",1,TRUE,0,0,0,1,0,0,0
"307",NA,"Try to derive (-Y+T)>(X+S)","dalacey","4.1.2.0","(Z>(-Y>X))[1;0;Given],(Z*-W)[2;0;Given],(W+(T>S))[3;0;Given],(-Y+T)[4;0;Given]/(X+S)","11.766",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"308",NA,"Try to derive (-Y+T)>(X+S)","dalacey","4.1.2.0","(Z>(-Y>X))[1;0;Given],(Z*-W)[2;0;Given],(W+(T>S))[3;0;Given],(-Y+T)[4;0;Given],-W[5;2;Simplification],(T>S)[6;5,3;Disjunctive Syllogism],Z[7;2;Simplification],(-Y>X)[8;1,7;Modus Ponens]/(X+S)","123.783",1,TRUE,1,20.387,1,2,1,0,1
"309",NA,"Try to derive B>-A","dalacey","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given]/(-D>-A)","11.776",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"310",NA,"Try to derive (-D>B)","dalacey","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;2,1;Disjunctive Syllogism]/(-D>-A)","52.634",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"311",NA,"Try to derive (B>-A)","dalacey","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;2,1;Disjunctive Syllogism],(-D>B)[5;3;Implication],(-A+-B)[6;4;Implication]/(-D>-A)","1528.73",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"312",NA,"Try to derive (-D>B)","dalacey","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;2,1;Disjunctive Syllogism]/(-D>-A)","1565.02",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"313",NA,"Try to derive (B>-A)","dalacey","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;2,1;Disjunctive Syllogism],(-D>B)[5;3;Implication]/(-D>-A)","1600.66",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"314",NA,"Try to derive (B>-A)","dalacey","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;2,1;Disjunctive Syllogism],(-D>B)[5;3;Implication],(--B>-A)[6;4;Contrapositive]/(-D>-A)","1629.79",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"315",NA,"Try to derive (A>D)","dalacey","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;2,1;Disjunctive Syllogism],(-D>B)[5;3;Implication],(--B>-A)[6;4;Contrapositive],(B>-A)[7;6;Double Negation]/(-D>-A)","1807.84",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"316",NA,"Try to derive P>C","dalacey","6.-1.3.0","(Y=P)[1;0;Given],(-Y>-C)[2;0;Given],(-P=-C)[3;0;Given]/(Y>C)","10.956",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"317",NA,"Try to derive P>C","dalacey","6.-1.3.0","(Y=P)[1;0;Given],(-Y>-C)[2;0;Given],(-P=-C)[3;0;Given],((Y>P)*(P>Y))[4;1;Equivalence]/(Y>C)","21.705",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"318",NA,"Try to derive P>C","dalacey","6.-1.3.0","(Y=P)[1;0;Given],(-Y>-C)[2;0;Given],(-P=-C)[3;0;Given],((Y>P)*(P>Y))[4;1;Equivalence],((-P>-C)*(-C>-P))[5;3;Equivalence],(C>Y)[6;2;Contrapositive]/(Y>C)","162.775",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"319",NA,"Try to derive P>C","dalacey","6.-1.3.0","(Y=P)[1;0;Given],(-Y>-C)[2;0;Given],(-P=-C)[3;0;Given],((Y>P)*(P>Y))[4;1;Equivalence],((-P>-C)*(-C>-P))[5;3;Equivalence],(C>Y)[6;2;Contrapositive],(-C>-P)[7;5;Simplification],(-P>-C)[8;5;Simplification],(Y>P)[9;4;Simplification],(P>Y)[10;4;Simplification]/(Y>C)","245.829",1,TRUE,1,42.145,1,2,1,0,1
"320",NA,"Try to derive ((Y>P)*(P>Y))","dalacey","6.-1.3.0","(Y=P)[1;0;Given],(-Y>-C)[2;0;Given],(-P=-C)[3;0;Given],((Y>P)*(P>Y))[4;1;Equivalence],((-P>-C)*(-C>-P))[5;3;Equivalence],(C>Y)[6;2;Contrapositive],(-C>-P)[7;5;Simplification],(-P>-C)[8;5;Simplification],(Y>P)[9;4;Simplification],(P>Y)[10;4;Simplification],(P>C)[11;7;Contrapositive]/(Y>C)","390.796",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"321",NA,"Try to derive (B*C)","bmmansou","1.0.1.0","(A>(B*C))[1;0;Given],(A+D)[2;0;Given],(-D*E)[3;0;Given],-D[4;3;Simplification]/B","266.382",1,TRUE,0,0,0,0,0,0,0
"322",NA,"Try to derive (B*C)","bmmansou","1.0.1.0","(A>(B*C))[1;0;Given],(A+D)[2;0;Given],(-D*E)[3;0;Given],-D[4;3;Simplification],A[5;2,4;Disjunctive Syllogism]/B","347.947",1,TRUE,0,0,1,0,1,0,0
"323",NA,"Try to derive -L","bmmansou","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given]/S","17.102",1,TRUE,1,29.162,1,1,1,0,1
"324",NA,"Try to derive (S+L)","bmmansou","1.0.2.0","(B*(S+L))[1;0;Given],(-U>-L)[2;0;Given],-U[3;0;Given],-L[4;2,3;Modus Ponens]/S","179.825",1,TRUE,0,0,0,1,0,0,0
"325",NA,"Try to derive -R","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-Q[5;2,4;Modus Tollens]/(-R+N)","100.939",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"326",NA,"Try to derive -R","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-Q[5;2,4;Modus Tollens]/(-R+N)","467.867",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"327",NA,"Try to derive -R","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given]/(-R+N)","814.939",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"328",NA,"Try to derive -R","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-Q[5;4,2;Modus Tollens]/(-R+N)","884.358",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"329",NA,"Try to derive -R","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-Q[5;4,2;Modus Tollens]/(-R+N)","968.685",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"330",NA,"Try to derive S","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-(-R+N)[5;;Negation of Conclusion]/#","12.065",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"331",NA,"Try to derive S","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-(-R+N)[5;;Negation of Conclusion],(--R*-N)[6;5;DeMorgan's Law],(R*-N)[7;6;Double Negation]/#","52.081",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"332",NA,"Try to derive -R","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-(-R+N)[5;;Negation of Conclusion],(--R*-N)[6;5;DeMorgan's Law],(R*-N)[7;6;Double Negation],R[8;7;Simplification],-Q[9;2,4;Modus Tollens]/#","86.708",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"333",NA,"Try to derive -R","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-(-R+N)[5;;Negation of Conclusion],(--R*-N)[6;5;DeMorgan's Law],(R*-N)[7;6;Double Negation],R[8;7;Simplification],-Q[9;2,4;Modus Tollens],((Q>P)>S)[10;3;Implication]/#","334.611",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"334",NA,"Try to derive -R","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given],-Q[5;2,4;Modus Tollens]/(-R+N)","174.2",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"335",NA,"Try to derive S","bmmansou","2.1.1.0","((-T*S)>-R)[1;0;Given],-T[2;0;Given],((-Q+P)>S)[3;0;Given],(Q>T)[4;0;Given]/(-R+N)","12.116",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"336",NA,"Try to derive M*N","bmmansou","2.-1.2.0","((-K+L)>(M*N))[1;0;Given],(K>O)[2;0;Given],-O[3;0;Given]/N","12.089",1,TRUE,2,270.253,3,2,3,0,2
"337",NA,"Try to derive M*N","bmmansou","2.-1.2.0","((-K+L)>(M*N))[1;0;Given],(K>O)[2;0;Given],-O[3;0;Given],-K[4;2,3;Modus Tollens],(-K+L)[5;4;Addition]/N","253.13",1,TRUE,1,29.212,1,2,1,0,1
"338",NA,"Try to derive K","bmmansou","2.-1.3.0","(L*K)[1;0;Given],((K*O)>(Q>P))[2;0;Given],O[3;0;Given],(P>R)[4;0;Given]/(Q>R)","11.073",1,TRUE,1,4.348,1,1,1,0,1
"339",NA,"Try to derive (Q>P)","bmmansou","2.-1.3.0","(L*K)[1;0;Given],((K*O)>(Q>P))[2;0;Given],O[3;0;Given],(P>R)[4;0;Given],K[5;1;Simplification]/(Q>R)","40.785",1,TRUE,0,0,0,1,0,0,0
"340",NA,"Try to derive -Z","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given]/((J+L)+K)","16.143",1,TRUE,1,3.713,1,1,1,0,1
"341",NA,"Try to derive (J+K)","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens]/((J+L)+K)","41.639",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"342",NA,"Try to derive (J+K)","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;1,5;Disjunctive Syllogism]/((J+L)+K)","79.442",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"343",NA,"Try to derive (J+(L+K))","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;1,5;Disjunctive Syllogism],(J+K)[7;1;Commutative]/((J+L)+K)","107.085",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"344",NA,"Try to derive (J+(L+K))","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;4,3;Modus Tollens],K[6;1,5;Disjunctive Syllogism],(J+K)[7;1;Commutative],(L+K)[8;6;Addition]/((J+L)+K)","129.332",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"345",NA,"Try to derive -J","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given]/((J+L)+K)","2.596",1,TRUE,2,12.232,2,2,2,0,2
"346",NA,"Try to derive (J+K)","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;3,4;Modus Tollens]/((J+L)+K)","16.46",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"347",NA,"Try to derive (J+(L+K))","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;3,4;Modus Tollens],(J+K)[6;1;Commutative]/((J+L)+K)","28.762",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"348",NA,"Try to derive (J+(L+K))","bmmansou","3.-1.1.0","(K+J)[1;0;Given],(-Z*-R)[2;0;Given],(J>Z)[3;0;Given],-Z[4;2;Simplification],-J[5;3,4;Modus Tollens],(J+K)[6;1;Commutative]/((J+L)+K)","53.507",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"349",NA,"Try to derive -C+J","bmmansou","3.-1.1.1","(C>B)[1;0;Given],(A*-B)[2;0;Given],((-C+J)>-(B*A))[3;0;Given]/-(B*A)","6.523",1,TRUE,3,56.98,3,4,3,0,3
"350",NA,"Try to derive -C+J","bmmansou","3.-1.1.1","(C>B)[1;0;Given],(A*-B)[2;0;Given],((-C+J)>-(B*A))[3;0;Given],-B[4;2;Simplification],-C[5;1,4;Modus Tollens],(-C+J)[6;5;Addition]/-(B*A)","98.687",1,TRUE,0,0,1,0,0,0,0
"351",NA,"Try to derive -C+J","bmmansou","3.-1.1.1","(C>B)[1;0;Given],(A*-B)[2;0;Given],((-C+J)>-(B*A))[3;0;Given],-B[4;2;Simplification],-C[5;1,4;Modus Tollens],(-C+J)[6;5;Addition]/-(B*A)","110.141",1,TRUE,0,0,0,0,0,0,0
"352",NA,"Try to derive -C+J","bmmansou","3.-1.1.1","(C>B)[1;0;Given],(A*-B)[2;0;Given],((-C+J)>-(B*A))[3;0;Given],-B[4;2;Simplification],-C[5;1,4;Modus Tollens],(-C+J)[6;5;Addition]/-(B*A)","113.999",1,TRUE,0,0,0,0,0,0,0
"353",NA,"Try to derive -C+J","bmmansou","3.-1.1.1","(C>B)[1;0;Given],(A*-B)[2;0;Given],((-C+J)>-(B*A))[3;0;Given],-B[4;2;Simplification],-C[5;1,4;Modus Tollens],(-C+J)[6;5;Addition]/-(B*A)","114.731",1,TRUE,0,0,0,0,0,0,0
"354",NA,"Try to derive -C+J","bmmansou","3.-1.1.1","(C>B)[1;0;Given],(A*-B)[2;0;Given],((-C+J)>-(B*A))[3;0;Given],-B[4;2;Simplification],-C[5;1,4;Modus Tollens],(-C+J)[6;5;Addition]/-(B*A)","114.909",1,TRUE,0,0,0,0,0,0,0
"355",NA,"Try to derive -C+J","bmmansou","3.-1.1.1","(C>B)[1;0;Given],(A*-B)[2;0;Given],((-C+J)>-(B*A))[3;0;Given],-B[4;2;Simplification],-C[5;1,4;Modus Tollens],(-C+J)[6;5;Addition]/-(B*A)","115.06",1,TRUE,0,0,0,0,0,0,0
"356",NA,"Try to derive -C+J","bmmansou","3.-1.1.1","(C>B)[1;0;Given],(A*-B)[2;0;Given],((-C+J)>-(B*A))[3;0;Given],-B[4;2;Simplification],-C[5;1,4;Modus Tollens],(-C+J)[6;5;Addition]/-(B*A)","115.217",1,TRUE,0,0,0,0,0,0,0
"357",NA,"Try to derive -O","bmmansou","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given]/(U>A)","29.125",1,TRUE,1,4.9,1,1,1,0,1
"358",NA,"Try to derive (K>A)","bmmansou","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given],-O[5;2;Simplification],-(R*N)[6;1,5;Modus Tollens]/(U>A)","57.757",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"359",NA,"Try to derive (K>A)","bmmansou","4.1.1.0","((R*N)>O)[1;0;Given],(-O*(-W>A))[2;0;Given],((U>K)+(R*N))[3;0;Given],(K>-W)[4;0;Given],-O[5;2;Simplification],-(R*N)[6;1,5;Modus Tollens],(U>K)[7;6,3;Disjunctive Syllogism]/(U>A)","86.159",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"360",NA,"Try to derive B>-A","bmmansou","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given]/(-D>-A)","10.95",1,TRUE,2,75.637,3,3,2,0,2
"361",NA,"Try to derive (-D>B)","bmmansou","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism]/(-D>-A)","84.181",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"362",NA,"Try to derive (-D>B)","bmmansou","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(--B>-A)[5;4;Contrapositive]/(-D>-A)","114.723",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"363",NA,"Try to derive (-D>B)","bmmansou","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(--B>-A)[5;4;Contrapositive],(B>-A)[6;5;Double Negation]/(-D>-A)","163.812",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"364",NA,"Try to derive -W","rmwalden","1.0.3.0","((W+-R)*N)[1;0;Given],((G+Z)>-W)[2;0;Given],Z[3;0;Given]/-R","249.811",1,TRUE,2,97.123,3,1,2,0,2
"365",NA,"Try to derive F","rmwalden","2.-1.1.0","((F+G)>H)[1;0;Given],(I+F)[2;0;Given],(-I*J)[3;0;Given]/H","47.295",1,TRUE,2,18.603,2,2,2,0,2
"366",NA,"Try to derive -D","rmwalden","3.-1.2.0","(C*-F)[1;0;Given],(-C>F)[2;0;Given],(-F>-(-K+-Z))[3;0;Given],(D>(-K+-Z))[4;0;Given]/(-C+-D)","40.104",1,TRUE,3,36.476,3,3,3,0,3
"367",NA,"Try to derive -D","rmwalden","3.-1.2.0","(C*-F)[1;0;Given],(-C>F)[2;0;Given],(-F>-(-K+-Z))[3;0;Given],(D>(-K+-Z))[4;0;Given],-F[5;1;Simplification]/(-C+-D)","69.809",1,TRUE,1,6.771,2,1,2,0,1
"368",NA,"Try to derive (I*Q)","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given]/Y","333.078",1,TRUE,0,0,0,1,0,0,0
"369",NA,"Try to derive (I*Q)","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;2,3;Modus Tollens]/Y","350.78",1,TRUE,0,0,1,0,1,0,0
"370",NA,"Try to derive S","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;2,3;Modus Tollens],(S>Y)[6;1,5;Disjunctive Syllogism]/Y","369.443",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"371",NA,"Try to derive S","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given]/Y","377.328",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"372",NA,"Try to derive S","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given]/Y","383.089",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"373",NA,"Try to derive S","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(I*Q)[5;2,3;Modus Tollens],(S>Y)[6;5,1;Disjunctive Syllogism]/Y","436.041",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"374",NA,"Try to derive S","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;5,1;Disjunctive Syllogism]/Y","468.243",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"375",NA,"Try to derive S","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;5,1;Disjunctive Syllogism],D[7;6,2;Modus Ponens]/Y","521.492",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"376",NA,"Try to derive S","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;5,1;Disjunctive Syllogism]/Y","542.24",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"377",NA,"Try to derive I*Q","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given]/Y","3.257",1,TRUE,2,25.089,3,2,2,0,2
"378",NA,"Try to derive (D+Y)","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;5,1;Disjunctive Syllogism]/Y","32.301",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"379",NA,"Try to derive (S>Y)","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;5,1;Disjunctive Syllogism],D[7;6,2;Modus Ponens],(D+Y)[8;7;Addition]/Y","113.681",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"380",NA,"Try to derive S","rmwalden","3.-1.3.0","((S>Y)+(I*Q))[1;0;Given],((I*Q)>D)[2;0;Given],-D[3;0;Given],((S>Y)>D)[4;0;Given],-(S>Y)[5;3,4;Modus Tollens],(I*Q)[6;5,1;Disjunctive Syllogism],D[7;6,2;Modus Ponens],(D+Y)[8;7;Addition],-(I*Q)[9;2,3;Modus Tollens],(S>Y)[10;9,1;Disjunctive Syllogism]/Y","157.079",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"381",NA,"Try to derive B>-A","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given]/(-D>-A)","18.344",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"382",NA,"Try to derive (-D>B)","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism]/(-D>-A)","65.271",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"383",NA,"Try to derive (B>-A)","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication],(-A+-B)[6;4;Implication]/(-D>-A)","139.067",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"384",NA,"Try to derive (B>-A)","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication]/(-D>-A)","156.79",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"385",NA,"Try to derive (B>-A)","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication],((A+-D)>(-B+B))[6;4,5;Constructive Dilemma]/(-D>-A)","188.551",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"386",NA,"Try to derive (B>-A)","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication]/(-D>-A)","252.972",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"387",NA,"Try to derive (B>-A)","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication]/(-D>-A)","254.225",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"388",NA,"Try to derive B>-A","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given]/(-D>-A)","1.579",1,TRUE,3,51.929,3,4,3,0,3
"389",NA,"Try to derive (B>-A)","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication]/(-D>-A)","24.78",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"390",NA,"Try to derive (A>D)","rmwalden","5.1.1.0","((A>-B)+C)[1;0;Given],-C[2;0;Given],(D+B)[3;0;Given],(A>-B)[4;1,2;Disjunctive Syllogism],(-D>B)[5;3;Implication],(--B>-A)[6;4;Contrapositive],(B>-A)[7;6;Double Negation]/(-D>-A)","77.972",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"391",NA,"Try to derive (-D>G)","rmwalden","6.1.1.0","(S+B)[1;0;Given],(B>D)[2;0;Given],(S>G)[3;0;Given]/(D+G)","398.883",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"392",NA,"Try to derive (-D>G)","rmwalden","6.1.1.0","(S+B)[1;0;Given],(B>D)[2;0;Given],(S>G)[3;0;Given],(-S>B)[4;1;Implication]/(D+G)","424.424",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"393",NA,"Try to derive (-D>G)","rmwalden","6.1.1.0","(S+B)[1;0;Given],(B>D)[2;0;Given],(S>G)[3;0;Given],(-S>B)[4;1;Implication],(-S>D)[5;4,2;Hypothetical Syllogism],(S+D)[6;5;Implication],(-S+G)[7;3;Implication]/(D+G)","479.273",1,FALSE,NA,NA,NA,NA,NA,NA,NA
"394",NA,"Try to derive -D","wtshaw","1.0.1.0","(A>(B*C))[1;0;Given],(A+D)[2;0;Given],(-D*E)[3;0;Given],(-A>D)[4;2;Implication]/B","710.057",1,FALSE,NA,NA,NA,NA,NA,NA,NA
